wavelength_nm,mean,std,min,max,n_pixels,class_name
1519.59,0.12167765684236241,0.08238522340576762,0.0093,0.9172,24531,urban
1525.03,0.12388406913700997,0.08265756736125172,0.0093,0.9097,24531,urban
1530.47,0.12663578737108122,0.08339559794078828,0.0088,0.9084,24531,urban
1535.91,0.13138146426970093,0.08539705872978567,0.0095,0.9184,24531,urban
1541.35,0.13485785740491604,0.08664393753081223,0.0102,0.9207,24531,urban
1546.8,0.13707024173494817,0.08697572822051576,0.0106,0.9232,24531,urban
1552.24,0.13909126819126802,0.08727409904450245,0.01,0.9167,24531,urban
1557.68,0.14206646691940777,0.08819898021354233,0.0109,0.9189,24531,urban
1563.12,0.14059134156781256,0.08644991764095775,0.0099,0.9004,24531,urban
1568.56,0.14815554604378012,0.09035182592138452,0.011,0.9394,24531,urban
1574.0,0.1463756797521511,0.08857755916822135,0.011,0.926,24531,urban
1579.44,0.14608359626594888,0.0876915252580582,0.011,0.9137,24531,urban
1584.88,0.14655326729444426,0.08739620108651729,0.0113,0.904,24531,urban
1590.32,0.14862538420773677,0.08808479970913456,0.0109,0.9109,24531,urban
1595.76,0.14735499164322866,0.08703614781894672,0.0,0.893,24531,urban
1601.2,0.15571005258652237,0.0913178340979398,0.0111,0.9368,24531,urban
1606.64,0.15712204557498585,0.09169161757600167,0.011,0.9368,24531,urban
1612.08,0.1620522644816756,0.09401591196427768,0.0109,0.9532,24531,urban
1617.52,0.1552835351188293,0.08961990154734892,0.0109,0.904,24531,urban
1622.96,0.15797837022542777,0.09073559065474374,0.0108,0.9058,24531,urban
1628.4,0.1607371081488722,0.09194152796551283,0.0118,0.9124,24531,urban
1633.84,0.15994038155802864,0.09125828312438711,0.0117,0.905,24531,urban
1639.28,0.1629873547755905,0.09278651521380607,0.0119,0.9229,24531,urban
1644.72,0.16256364599893916,0.09235997486560411,0.0115,0.92,24531,urban
1650.17,0.16236094329623707,0.09209481749417535,0.011,0.9163,24531,urban
1655.61,0.16322179691003116,0.0923753698347529,0.0106,0.9223,24531,urban
1661.05,0.163120435367494,0.09221560059170496,0.0108,0.9192,24531,urban
1666.49,0.1630698993110756,0.09229603320047658,0.0102,0.9291,24531,urban
1671.93,0.16366913293383947,0.09264062402658439,0.0116,0.9307,24531,urban
1677.37,0.16549481064775226,0.0937576802733966,0.0116,0.9447,24531,urban
1682.81,0.16535339774163305,0.09374238599531888,0.0116,0.9462,24531,urban
1688.25,0.1624338143573453,0.09216245040036095,0.0113,0.9366,24531,urban
1693.69,0.16081387631975877,0.09135608234904083,0.0109,0.9299,24531,urban
1699.13,0.15951121030532728,0.09077458198019875,0.0115,0.9311,24531,urban
1704.57,0.15722284456402164,0.08963963750155826,0.011,0.9225,24531,urban
1710.01,0.15561229872406443,0.08900289643813415,0.0109,0.9242,24531,urban
1715.45,0.15512734499205078,0.08898684717483445,0.01,0.9298,24531,urban
1720.89,0.15162844971668507,0.08730097891014006,0.0101,0.9087,24531,urban
